"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"PLM00012424","STRACHOWICE, PL","2020-12-20","0.00",,"30","43","22"
"PLM00012424","STRACHOWICE, PL","2020-12-21","0.00",,"33","42",
"PLM00012424","STRACHOWICE, PL","2020-12-22","0.00",,"44",,"31"
"PLM00012424","STRACHOWICE, PL","2020-12-23","0.17",,"47","53",
"PLM00012424","STRACHOWICE, PL","2020-12-24","0.13",,"47","53",
"PLM00012424","STRACHOWICE, PL","2020-12-25","0.04",,"37","43",
"PLM00012424","STRACHOWICE, PL","2020-12-26","0.05",,"33","37",
"PLM00012424","STRACHOWICE, PL","2020-12-27","0.00",,"32","38",
"PLM00012424","STRACHOWICE, PL","2020-12-28","0.00",,"38",,"30"
"PLM00012424","STRACHOWICE, PL","2020-12-29","0.11",,"42","47",
"PLM00012424","STRACHOWICE, PL","2020-12-30","0.00",,"33","45",
"PLM00012424","STRACHOWICE, PL","2020-12-31","0.00",,"30","43",
"PLM00012424","STRACHOWICE, PL","2021-01-01","0.00",,"29","31","26"
"PLM00012424","STRACHOWICE, PL","2021-01-02","0.00",,"31","35",
"PLM00012424","STRACHOWICE, PL","2021-01-03","0.07",,"35","38","33"
"PLM00012424","STRACHOWICE, PL","2021-01-04","0.22",,"35","38",
"PLM00012424","STRACHOWICE, PL","2021-01-05","0.00",,"34","37",
"PLM00012424","STRACHOWICE, PL","2021-01-06","0.23","0.8","33","36",
"PLM00012424","STRACHOWICE, PL","2021-01-07","0.05","1.2","33",,"32"
"PLM00012424","STRACHOWICE, PL","2021-01-08","0.02","0.8","33","36","32"
"PLM00012424","STRACHOWICE, PL","2021-01-09","0.01","0.8","33","35",
"PLM00012424","STRACHOWICE, PL","2021-01-10","0.00","0.4","33","35",
"PLM00012424","STRACHOWICE, PL","2021-01-11","0.00",,"29","35","23"
"PLM00012424","STRACHOWICE, PL","2021-01-12","0.00",,"33","36","24"
"PLM00012424","STRACHOWICE, PL","2021-01-13","0.05","0.4","34","38","32"
"PLM00012424","STRACHOWICE, PL","2021-01-14","0.12","2.8","31","36",
"PLM00012424","STRACHOWICE, PL","2021-01-15","0.02","2.4","29","33",
"PLM00012424","STRACHOWICE, PL","2021-01-16","0.08","3.5","25","30",
"PLM00012424","STRACHOWICE, PL","2021-01-17","0.02","4.3","15","27",
"PLM00012424","STRACHOWICE, PL","2021-01-18","0.00","3.9","16",,"2"
"PLM00012424","STRACHOWICE, PL","2021-01-19","0.09","3.9","36","38","24"
"PLM00012424","STRACHOWICE, PL","2021-01-20","0.09","1.2","39",,
"PLM00012424","STRACHOWICE, PL","2021-01-21","0.00",,"41","47",
"PLM00012424","STRACHOWICE, PL","2021-01-22","0.00",,"45","56",
"PLM00012424","STRACHOWICE, PL","2021-01-23","0.00",,"39","51",
"PLM00012424","STRACHOWICE, PL","2021-01-24","0.00","0.4","34","38",
"PLM00012424","STRACHOWICE, PL","2021-01-25","0.06",,"33","36",
"PLM00012424","STRACHOWICE, PL","2021-01-26","0.03",,"32","38","29"
"PLM00012424","STRACHOWICE, PL","2021-01-27","0.04","0.8","33","37",
"PLM00012424","STRACHOWICE, PL","2021-01-28","0.00","0.4","33","38","24"
"PLM00012424","STRACHOWICE, PL","2021-01-29","0.09","0.4","29","36",
"PLM00012424","STRACHOWICE, PL","2021-01-30","0.15","2.0","27","31",
"PLM00012424","STRACHOWICE, PL","2021-01-31","0.07","2.4","20","32",
"PLM00012424","STRACHOWICE, PL","2021-02-01","0.00","2.4","18","30",
"PLM00012424","STRACHOWICE, PL","2021-02-02","0.00","2.4","33","41","22"
"PLM00012424","STRACHOWICE, PL","2021-02-03","0.02",,"45","53","36"
"PLM00012424","STRACHOWICE, PL","2021-02-04","0.10",,"38","49",
"PLM00012424","STRACHOWICE, PL","2021-02-05","0.04","0.4","32","35",
"PLM00012424","STRACHOWICE, PL","2021-02-06","0.02","0.8","29","33",
"PLM00012424","STRACHOWICE, PL","2021-02-07","0.04","1.2","19","29","17"
"PLM00012424","STRACHOWICE, PL","2021-02-08","0.14","3.1","17","20",
"PLM00012424","STRACHOWICE, PL","2021-02-09","0.05","3.5","17","20",
"PLM00012424","STRACHOWICE, PL","2021-02-10","0.03","4.7","16","18",
"PLM00012424","STRACHOWICE, PL","2021-02-13",,,"25","30","20"
"PLM00012424","STRACHOWICE, PL","2021-02-14","0.00","4.3","21","29",
"PLM00012424","STRACHOWICE, PL","2021-02-15","0.00","4.3","16","27",
"PLM00012424","STRACHOWICE, PL","2021-02-16","0.05","5.1","30",,"22"
"PLM00012424","STRACHOWICE, PL","2021-02-17","0.04","4.3","36","41",
"PLM00012424","STRACHOWICE, PL","2021-02-18","0.06","1.2","38",,
"PLM00012424","STRACHOWICE, PL","2021-02-19","0.00",,"37",,"33"
"PLM00012424","STRACHOWICE, PL","2021-02-20",,,"43","53","26"
"PLM00012424","STRACHOWICE, PL","2021-02-21",,,"40","54",
"PLM00012424","STRACHOWICE, PL","2021-02-22","0.00",,"37","51",
"PLM00012424","STRACHOWICE, PL","2021-02-23","0.00",,"41","61",
"PLM00012424","STRACHOWICE, PL","2021-02-24","0.00",,"50","69",
"PLM00012424","STRACHOWICE, PL","2021-02-25","0.00",,"50","69",
"PLM00012424","STRACHOWICE, PL","2021-02-26","0.00",,"43",,"33"
"PLM00012424","STRACHOWICE, PL","2021-02-27","0.00",,"41","47",
"PLM00012424","STRACHOWICE, PL","2021-02-28","0.00",,"40","49","33"
"PLM00012424","STRACHOWICE, PL","2021-03-01","0.00",,"37","44",
"PLM00012424","STRACHOWICE, PL","2021-03-02","0.00",,"36","55","25"
"PLM00012424","STRACHOWICE, PL","2021-03-03","0.00",,"41","60","25"
"PLM00012424","STRACHOWICE, PL","2021-03-04","0.00",,"43","54",
"PLM00012424","STRACHOWICE, PL","2021-03-05","0.02",,"33","42",
"PLM00012424","STRACHOWICE, PL","2021-03-06","0.00",,"34","44",
"PLM00012424","STRACHOWICE, PL","2021-03-07","0.00",,"37","41",
"PLM00012424","STRACHOWICE, PL","2021-03-08","0.01","0.4","33","39",
"PLM00012424","STRACHOWICE, PL","2021-03-09","0.00",,"29","42","19"
"PLM00012424","STRACHOWICE, PL","2021-03-10","0.00",,"31","44","18"
"PLM00012424","STRACHOWICE, PL","2021-03-11","0.04",,"36",,"25"
"PLM00012424","STRACHOWICE, PL","2021-03-12","0.12",,"44","50",
"PLM00012424","STRACHOWICE, PL","2021-03-13",,,"45","52","33"
"PLM00012424","STRACHOWICE, PL","2021-03-14","0.00",,"42","50",
"PLM00012424","STRACHOWICE, PL","2021-03-15","0.04",,"39","49","32"
"PLM00012424","STRACHOWICE, PL","2021-03-16","0.05",,"37","40","33"
"PLM00012424","STRACHOWICE, PL","2021-03-17","0.06",,"36","44",
"PLM00012424","STRACHOWICE, PL","2021-03-18","0.00",,"33","43",
"PLM00012424","STRACHOWICE, PL","2021-03-19","0.00",,"32","41",
"PLM00012424","STRACHOWICE, PL","2021-03-20","0.06","0.4","26","34",
"PLM00012424","STRACHOWICE, PL","2021-03-21","0.00",,"35","41","25"
"PLM00012424","STRACHOWICE, PL","2021-03-22","0.26",,"35","47",
"PLM00012424","STRACHOWICE, PL","2021-03-23","0.00",,"39","45",
"PLM00012424","STRACHOWICE, PL","2021-03-24","0.00",,"42",,
"PLM00012424","STRACHOWICE, PL","2021-03-25","0.00",,"47","60",
"PLM00012424","STRACHOWICE, PL","2021-03-26","0.00",,"50","65","38"
"PLM00012424","STRACHOWICE, PL","2021-03-27","0.04",,"46","62",
"PLM00012424","STRACHOWICE, PL","2021-03-28","0.00",,"44",,"33"
"PLM00012424","STRACHOWICE, PL","2021-03-29","0.00",,"52","60","39"
"PLM00012424","STRACHOWICE, PL","2021-03-30","0.00",,"57","70",
"PLM00012424","STRACHOWICE, PL","2021-03-31","0.00",,"57","74",
"PLM00012424","STRACHOWICE, PL","2021-04-01","0.00",,"53","67",
"PLM00012424","STRACHOWICE, PL","2021-04-02","0.09",,"44","56",
"PLM00012424","STRACHOWICE, PL","2021-04-03","0.07",,"39","48",
"PLM00012424","STRACHOWICE, PL","2021-04-04","0.14",,"39","50","29"
"PLM00012424","STRACHOWICE, PL","2021-04-05","0.00",,"40","55","31"
"PLM00012424","STRACHOWICE, PL","2021-04-06","0.20","0.4","35","43",
"PLM00012424","STRACHOWICE, PL","2021-04-07","0.00",,"35","43","29"
"PLM00012424","STRACHOWICE, PL","2021-04-08","0.01",,"38","45",
"PLM00012424","STRACHOWICE, PL","2021-04-09","0.00",,"43","55","28"
"PLM00012424","STRACHOWICE, PL","2021-04-10","0.00",,"46","58",
"PLM00012424","STRACHOWICE, PL","2021-04-11","0.00",,"50","63",
"PLM00012424","STRACHOWICE, PL","2021-04-12","0.02",,"40","56",
"PLM00012424","STRACHOWICE, PL","2021-04-13","0.15",,"40","48",
"PLM00012424","STRACHOWICE, PL","2021-04-14","0.00",,"40","46",
"PLM00012424","STRACHOWICE, PL","2021-04-15","0.01",,"35","42",
"PLM00012424","STRACHOWICE, PL","2021-04-16","0.35",,"38","41",
"PLM00012424","STRACHOWICE, PL","2021-04-17","0.14",,"40","44","37"
"PLM00012424","STRACHOWICE, PL","2021-04-18","0.02",,"45","51",
"PLM00012424","STRACHOWICE, PL","2021-04-19","0.00",,"47","61",
"PLM00012424","STRACHOWICE, PL","2021-04-20","0.25",,"49",,
"PLM00012424","STRACHOWICE, PL","2021-04-21","0.00",,"51","63","39"
"PLM00012424","STRACHOWICE, PL","2021-04-22","0.03",,"45","56",
"PLM00012424","STRACHOWICE, PL","2021-04-23","0.02",,"44",,"38"
"PLM00012424","STRACHOWICE, PL","2021-04-24","0.01",,"47","56","39"
"PLM00012424","STRACHOWICE, PL","2021-04-25","0.00",,"43","51",
"PLM00012424","STRACHOWICE, PL","2021-04-26","0.00",,"39","49",
"PLM00012424","STRACHOWICE, PL","2021-04-27","0.00",,"42","53","26"
"PLM00012424","STRACHOWICE, PL","2021-04-28","0.00",,"49","64",
"PLM00012424","STRACHOWICE, PL","2021-04-29","0.00",,"54",,
"PLM00012424","STRACHOWICE, PL","2021-04-30","0.02",,"51","62",
"PLM00012424","STRACHOWICE, PL","2021-05-01","0.17",,"49","55",
"PLM00012424","STRACHOWICE, PL","2021-05-02","0.76",,"45","53",
"PLM00012424","STRACHOWICE, PL","2021-05-03","0.49",,"44","51",
"PLM00012424","STRACHOWICE, PL","2021-05-04","0.00",,"52","64",
"PLM00012424","STRACHOWICE, PL","2021-05-05","0.00",,"51","59",
"PLM00012424","STRACHOWICE, PL","2021-05-06","0.00",,"47",,"36"
"PLM00012424","STRACHOWICE, PL","2021-05-07","0.33",,"44",,
"PLM00012424","STRACHOWICE, PL","2021-05-08","0.00",,"48","59","35"
"PLM00012424","STRACHOWICE, PL","2021-05-09","0.00",,"60",,
"PLM00012424","STRACHOWICE, PL","2021-05-10","0.00",,"66","81","45"
"PLM00012424","STRACHOWICE, PL","2021-05-11","0.00",,"70","86",
"PLM00012424","STRACHOWICE, PL","2021-05-12","0.00",,"64","74",
"PLM00012424","STRACHOWICE, PL","2021-05-13","0.33",,"57","63",
"PLM00012424","STRACHOWICE, PL","2021-05-14","0.00",,"53","58",
"PLM00012424","STRACHOWICE, PL","2021-05-15","0.00",,"55","67",
"PLM00012424","STRACHOWICE, PL","2021-05-16","0.36",,"56","66",
"PLM00012424","STRACHOWICE, PL","2021-05-17","0.00",,"55","63",
"PLM00012424","STRACHOWICE, PL","2021-05-18","0.00",,"55","64",
"PLM00012424","STRACHOWICE, PL","2021-05-19","0.00",,"52","62",
"PLM00012424","STRACHOWICE, PL","2021-05-20","0.01",,"52","63",
"PLM00012424","STRACHOWICE, PL","2021-05-21","0.01",,"57","68",
"PLM00012424","STRACHOWICE, PL","2021-05-22","0.01",,"57","66",
"PLM00012424","STRACHOWICE, PL","2021-05-23","0.00",,"54","63","44"
"PLM00012424","STRACHOWICE, PL","2021-05-24","0.00",,"56","69",
"PLM00012424","STRACHOWICE, PL","2021-05-25","0.04",,"55","62",
"PLM00012424","STRACHOWICE, PL","2021-05-26","0.01",,"54","65",
"PLM00012424","STRACHOWICE, PL","2021-05-27","0.00",,"55",,
"PLM00012424","STRACHOWICE, PL","2021-05-28","0.00",,"52","63",
"PLM00012424","STRACHOWICE, PL","2021-05-29","0.02",,"52","62",
"PLM00012424","STRACHOWICE, PL","2021-05-30","0.06",,"53","62",
"PLM00012424","STRACHOWICE, PL","2021-05-31","0.00",,"55","67",
"PLM00012424","STRACHOWICE, PL","2021-06-01","0.00",,"58",,"41"
"PLM00012424","STRACHOWICE, PL","2021-06-02","0.00",,"63","74",
"PLM00012424","STRACHOWICE, PL","2021-06-03","0.00",,"63","74",
"PLM00012424","STRACHOWICE, PL","2021-06-04",,,"66","79","46"
"PLM00012424","STRACHOWICE, PL","2021-06-05","0.07",,"69","79","59"
"PLM00012424","STRACHOWICE, PL","2021-06-06","0.00",,"67","79","52"
"PLM00012424","STRACHOWICE, PL","2021-06-07","0.00",,"68","81",
"PLM00012424","STRACHOWICE, PL","2021-06-08","0.00",,"68","81",
"PLM00012424","STRACHOWICE, PL","2021-06-09","0.00",,"67","78",
"PLM00012424","STRACHOWICE, PL","2021-06-10","0.00",,"65","77",
"PLM00012424","STRACHOWICE, PL","2021-06-11","0.00",,"68",,"54"
"PLM00012424","STRACHOWICE, PL","2021-06-12","0.00",,"65","80",
"PLM00012424","STRACHOWICE, PL","2021-06-13","0.23",,"56","60",
"PLM00012424","STRACHOWICE, PL","2021-06-14","0.00",,"60","73",
"PLM00012424","STRACHOWICE, PL","2021-06-15","0.00",,"68","81",
"PLM00012424","STRACHOWICE, PL","2021-06-16","0.00",,"70","82",
"PLM00012424","STRACHOWICE, PL","2021-06-17","0.00",,"75","88",
"PLM00012424","STRACHOWICE, PL","2021-06-18","0.00",,"77","90",
"PLM00012424","STRACHOWICE, PL","2021-06-19","0.00",,"78","92",
"PLM00012424","STRACHOWICE, PL","2021-06-20","0.00",,"80","93",
"PLM00012424","STRACHOWICE, PL","2021-06-21","0.51",,"75","92",
"PLM00012424","STRACHOWICE, PL","2021-06-22","0.04",,"68","76",
"PLM00012424","STRACHOWICE, PL","2021-06-23","0.00",,"66","72",
"PLM00012424","STRACHOWICE, PL","2021-06-24","0.48",,"68","77",
"PLM00012424","STRACHOWICE, PL","2021-06-25","0.00",,"63","71",
"PLM00012424","STRACHOWICE, PL","2021-06-26","0.12",,"65","74",
"PLM00012424","STRACHOWICE, PL","2021-06-27","0.04",,"69","80",
"PLM00012424","STRACHOWICE, PL","2021-06-28","0.00",,"71",,"57"
"PLM00012424","STRACHOWICE, PL","2021-06-29","0.00",,"74","85","59"
"PLM00012424","STRACHOWICE, PL","2021-06-30","0.28",,"68","80",
"PLM00012424","STRACHOWICE, PL","2021-07-01","0.00",,"67","76",
"PLM00012424","STRACHOWICE, PL","2021-07-02","0.00",,"62","68",
"PLM00012424","STRACHOWICE, PL","2021-07-03","0.24",,"67","76","59"
"PLM00012424","STRACHOWICE, PL","2021-07-04","0.00",,"67","77","54"
"PLM00012424","STRACHOWICE, PL","2021-07-05","0.00",,"68","80","54"
"PLM00012424","STRACHOWICE, PL","2021-07-06","0.00",,"73","87",
"PLM00012424","STRACHOWICE, PL","2021-07-07","0.00",,"68","81",
"PLM00012424","STRACHOWICE, PL","2021-07-08","0.00",,"67","76","61"
"PLM00012424","STRACHOWICE, PL","2021-07-09","2.27",,"68","78",
"PLM00012424","STRACHOWICE, PL","2021-07-10","0.06",,"68","78",
"PLM00012424","STRACHOWICE, PL","2021-07-11","0.00",,"69","81","54"
"PLM00012424","STRACHOWICE, PL","2021-07-12","0.89",,"69","78",
"PLM00012424","STRACHOWICE, PL","2021-07-13","0.07",,"74","86",
"PLM00012424","STRACHOWICE, PL","2021-07-14","0.00",,"71","84",
"PLM00012424","STRACHOWICE, PL","2021-07-15","0.11",,"71","81",
"PLM00012424","STRACHOWICE, PL","2021-07-16","0.00",,"73","85",
"PLM00012424","STRACHOWICE, PL","2021-07-17","0.00",,"73","84",
"PLM00012424","STRACHOWICE, PL","2021-07-18","0.00",,"73","83",
"PLM00012424","STRACHOWICE, PL","2021-07-19","0.00",,"65","79",
"PLM00012424","STRACHOWICE, PL","2021-07-20","0.00",,"62","72",
"PLM00012424","STRACHOWICE, PL","2021-07-21","0.00",,"63","74","52"
"PLM00012424","STRACHOWICE, PL","2021-07-22","0.00",,"65","71",
"PLM00012424","STRACHOWICE, PL","2021-07-23","0.00",,"68","79",
"PLM00012424","STRACHOWICE, PL","2021-07-24","0.00",,"71","83","56"
"PLM00012424","STRACHOWICE, PL","2021-07-25",,,"70","80",
"PLM00012424","STRACHOWICE, PL","2021-07-26","0.00",,"72","86",
"PLM00012424","STRACHOWICE, PL","2021-07-27","0.01",,"73","86",
"PLM00012424","STRACHOWICE, PL","2021-07-28","0.00",,"71","88",
"PLM00012424","STRACHOWICE, PL","2021-07-29","0.03",,"69","81",
"PLM00012424","STRACHOWICE, PL","2021-07-30","0.00",,"70","83","55"
"PLM00012424","STRACHOWICE, PL","2021-07-31","0.00",,"71","84",
"PLM00012424","STRACHOWICE, PL","2021-08-01","0.24",,"59","76",
"PLM00012424","STRACHOWICE, PL","2021-08-02","0.01",,"63","73",
"PLM00012424","STRACHOWICE, PL","2021-08-03","0.04",,"63","74",
"PLM00012424","STRACHOWICE, PL","2021-08-04","0.18",,"63","72","55"
"PLM00012424","STRACHOWICE, PL","2021-08-05","0.07",,"60","68","57"
"PLM00012424","STRACHOWICE, PL","2021-08-06","0.17",,"63","74",
"PLM00012424","STRACHOWICE, PL","2021-08-07","0.00",,"68","79","55"
"PLM00012424","STRACHOWICE, PL","2021-08-08","0.08",,"68",,
"PLM00012424","STRACHOWICE, PL","2021-08-09","0.00",,"66",,"54"
"PLM00012424","STRACHOWICE, PL","2021-08-10","0.01",,"67","83","54"
"PLM00012424","STRACHOWICE, PL","2021-08-11","0.01",,"65","76",
"PLM00012424","STRACHOWICE, PL","2021-08-12","0.00",,"66","79",
"PLM00012424","STRACHOWICE, PL","2021-08-13","0.00",,"72","88",
"PLM00012424","STRACHOWICE, PL","2021-08-14","0.00",,"74","85",
"PLM00012424","STRACHOWICE, PL","2021-08-15",,,"72","85",
"PLM00012424","STRACHOWICE, PL","2021-08-16","0.04",,"73","88",
"PLM00012424","STRACHOWICE, PL","2021-08-17","0.00",,"60","72","55"
"PLM00012424","STRACHOWICE, PL","2021-08-18",,,"62","71","52"
"PLM00012424","STRACHOWICE, PL","2021-08-19","0.00",,"65","73","56"
"PLM00012424","STRACHOWICE, PL","2021-08-20","0.00",,"65",,
"PLM00012424","STRACHOWICE, PL","2021-08-21","0.17",,"64",,"50"
"PLM00012424","STRACHOWICE, PL","2021-08-22","0.00",,"66","83","57"
"PLM00012424","STRACHOWICE, PL","2021-08-23","0.52",,"65","72",
"PLM00012424","STRACHOWICE, PL","2021-08-24","0.44",,"60","68",
"PLM00012424","STRACHOWICE, PL","2021-08-25","0.05",,"61","70","49"
"PLM00012424","STRACHOWICE, PL","2021-08-26","0.11",,"58","64",
"PLM00012424","STRACHOWICE, PL","2021-08-27","0.03",,"57","65","52"
"PLM00012424","STRACHOWICE, PL","2021-08-28","0.06",,"58","67",
"PLM00012424","STRACHOWICE, PL","2021-08-29","0.00",,"59","69",
"PLM00012424","STRACHOWICE, PL","2021-08-30","0.00",,"57","64",
"PLM00012424","STRACHOWICE, PL","2021-08-31","0.55",,"59","62",
"PLM00012424","STRACHOWICE, PL","2021-09-01","0.76",,"60","70",
"PLM00012424","STRACHOWICE, PL","2021-09-02","0.00",,"60",,
"PLM00012424","STRACHOWICE, PL","2021-09-03","0.00",,"61","75","51"
"PLM00012424","STRACHOWICE, PL","2021-09-04","0.00",,"60","72",
"PLM00012424","STRACHOWICE, PL","2021-09-05","0.00",,"59","71",
"PLM00012424","STRACHOWICE, PL","2021-09-06","0.00",,"57","70",
"PLM00012424","STRACHOWICE, PL","2021-09-07","0.00",,"61","71",
"PLM00012424","STRACHOWICE, PL","2021-09-08","0.00",,"63","78",
"PLM00012424","STRACHOWICE, PL","2021-09-09","0.00",,"64","80",
"PLM00012424","STRACHOWICE, PL","2021-09-10","0.00",,"67","84",
"PLM00012424","STRACHOWICE, PL","2021-09-11",,,"67","79",
"PLM00012424","STRACHOWICE, PL","2021-09-12","0.00",,"64","75","54"
"PLM00012424","STRACHOWICE, PL","2021-09-13","0.07",,"63","73","54"
"PLM00012424","STRACHOWICE, PL","2021-09-14","0.02",,"63","76","53"
"PLM00012424","STRACHOWICE, PL","2021-09-15","0.00",,"66",,
"PLM00012424","STRACHOWICE, PL","2021-09-16","0.02",,"66","71",
"PLM00012424","STRACHOWICE, PL","2021-09-17","0.02",,"59","66",
"PLM00012424","STRACHOWICE, PL","2021-09-18","0.08",,"55",,
"PLM00012424","STRACHOWICE, PL","2021-09-19","0.02",,"51","57",
"PLM00012424","STRACHOWICE, PL","2021-09-20","0.00",,"50","58",
"PLM00012424","STRACHOWICE, PL","2021-09-21","0.03",,"50","59",
"PLM00012424","STRACHOWICE, PL","2021-09-22","0.44",,"52","57","49"
"PLM00012424","STRACHOWICE, PL","2021-09-23","0.00",,"60","70",
"PLM00012424","STRACHOWICE, PL","2021-09-24","0.01",,"58","67","55"
"PLM00012424","STRACHOWICE, PL","2021-09-25","0.00",,"64","70","59"
"PLM00012424","STRACHOWICE, PL","2021-09-26","0.00",,"65","74",
"PLM00012424","STRACHOWICE, PL","2021-09-27","0.00",,"59","66",
"PLM00012424","STRACHOWICE, PL","2021-09-28",,,"59","67",
"PLM00012424","STRACHOWICE, PL","2021-09-29","0.02",,"53","63",
"PLM00012424","STRACHOWICE, PL","2021-09-30","0.05",,"53","62",
"PLM00012424","STRACHOWICE, PL","2021-10-01","0.00",,"50","63","37"
"PLM00012424","STRACHOWICE, PL","2021-10-02","0.00",,"56","71",
"PLM00012424","STRACHOWICE, PL","2021-10-03","0.00",,"57","70","46"
"PLM00012424","STRACHOWICE, PL","2021-10-04","0.00",,"59","73",
"PLM00012424","STRACHOWICE, PL","2021-10-05","0.00",,"64","79","50"
"PLM00012424","STRACHOWICE, PL","2021-10-06","0.02",,"57","69",
"PLM00012424","STRACHOWICE, PL","2021-10-07","0.03",,"55","59",
"PLM00012424","STRACHOWICE, PL","2021-10-08","0.00",,"47","56",
"PLM00012424","STRACHOWICE, PL","2021-10-09","0.00",,"45","57",
"PLM00012424","STRACHOWICE, PL","2021-10-10","0.00",,"41","58",
"PLM00012424","STRACHOWICE, PL","2021-10-11","0.00",,"43","55","28"
"PLM00012424","STRACHOWICE, PL","2021-10-12","0.16",,"45","54",
"PLM00012424","STRACHOWICE, PL","2021-10-13",,,"42","51",
"PLM00012424","STRACHOWICE, PL","2021-10-14","0.01",,"45","51","36"
"PLM00012424","STRACHOWICE, PL","2021-10-15","0.03",,"53","61",
"PLM00012424","STRACHOWICE, PL","2021-10-16","0.01",,"46","54",
"PLM00012424","STRACHOWICE, PL","2021-10-17","0.00",,"48","54",
"PLM00012424","STRACHOWICE, PL","2021-10-18","0.02",,"49","57",
"PLM00012424","STRACHOWICE, PL","2021-10-19","0.00",,"53","66","39"
"PLM00012424","STRACHOWICE, PL","2021-10-20","0.00",,"62","73","52"
"PLM00012424","STRACHOWICE, PL","2021-10-21","0.01",,"58","68",
"PLM00012424","STRACHOWICE, PL","2021-10-22","0.00",,"48","55","42"
"PLM00012424","STRACHOWICE, PL","2021-10-23","0.04",,"44","52",
"PLM00012424","STRACHOWICE, PL","2021-10-24","0.05",,"41","55",
"PLM00012424","STRACHOWICE, PL","2021-10-25","0.00",,"45","59",
"PLM00012424","STRACHOWICE, PL","2021-10-26","0.00",,"46","58","31"
"PLM00012424","STRACHOWICE, PL","2021-10-27","0.00",,"49","61",
"PLM00012424","STRACHOWICE, PL","2021-10-28","0.00",,"47","65","34"
"PLM00012424","STRACHOWICE, PL","2021-10-29","0.00",,"53","63","38"
"PLM00012424","STRACHOWICE, PL","2021-10-30","0.00",,"57","67","47"
"PLM00012424","STRACHOWICE, PL","2021-10-31","0.00",,"54","67",
"PLM00012424","STRACHOWICE, PL","2021-11-01","0.00",,"52","65",
"PLM00012424","STRACHOWICE, PL","2021-11-02","0.23",,"47","51",
"PLM00012424","STRACHOWICE, PL","2021-11-03","0.21",,"47",,"33"
"PLM00012424","STRACHOWICE, PL","2021-11-04","0.05",,"50","59","48"
"PLM00012424","STRACHOWICE, PL","2021-11-05","0.04",,"46","50",
"PLM00012424","STRACHOWICE, PL","2021-11-06","0.01",,"45","54",
"PLM00012424","STRACHOWICE, PL","2021-11-07","0.00",,"43","48","32"
"PLM00012424","STRACHOWICE, PL","2021-11-08","0.00",,"46","49","43"
"PLM00012424","STRACHOWICE, PL","2021-11-09","0.01",,"44","52",
"PLM00012424","STRACHOWICE, PL","2021-11-10","0.00",,"40","55",
"PLM00012424","STRACHOWICE, PL","2021-11-11","0.00",,"38","51",
"PLM00012424","STRACHOWICE, PL","2021-11-12","0.00",,"36",,
"PLM00012424","STRACHOWICE, PL","2021-11-13","0.00",,"40","51",
"PLM00012424","STRACHOWICE, PL","2021-11-14","0.00",,"35","45",
"PLM00012424","STRACHOWICE, PL","2021-11-15","0.00",,"41","44","37"
"PLM00012424","STRACHOWICE, PL","2021-11-16","0.00",,"41","45",
"PLM00012424","STRACHOWICE, PL","2021-11-17","0.00",,"42","47",
"PLM00012424","STRACHOWICE, PL","2021-11-18","0.01",,"46","51","42"
"PLM00012424","STRACHOWICE, PL","2021-11-19","0.04",,"50","52","46"
"PLM00012424","STRACHOWICE, PL","2021-11-20","0.00",,"50","52",
"PLM00012424","STRACHOWICE, PL","2021-11-21","0.00",,"45","51",
"PLM00012424","STRACHOWICE, PL","2021-11-22","0.05",,"41","44",
"PLM00012424","STRACHOWICE, PL","2021-11-23","0.00",,"36","41","28"
"PLM00012424","STRACHOWICE, PL","2021-11-24","0.00",,"41",,
"PLM00012424","STRACHOWICE, PL","2021-11-25","0.00",,"35","43","27"
"PLM00012424","STRACHOWICE, PL","2021-11-26","0.03",,"36","39",
"PLM00012424","STRACHOWICE, PL","2021-11-27","0.12","0.4","34","40",
"PLM00012424","STRACHOWICE, PL","2021-11-28","0.00",,"31","36",
"PLM00012424","STRACHOWICE, PL","2021-11-29","0.29","2.4","33","35",
"PLM00012424","STRACHOWICE, PL","2021-11-30","0.01","1.6","36",,"33"
"PLM00012424","STRACHOWICE, PL","2021-12-01","0.02",,"40",,
"PLM00012424","STRACHOWICE, PL","2021-12-02","0.02",,"39","48",
"PLM00012424","STRACHOWICE, PL","2021-12-03","0.00",,"33","40","25"
"PLM00012424","STRACHOWICE, PL","2021-12-04","0.00",,"34","38",
"PLM00012424","STRACHOWICE, PL","2021-12-05","0.10","1.2","33","37","30"
"PLM00012424","STRACHOWICE, PL","2021-12-06","0.05",,"31","35",
"PLM00012424","STRACHOWICE, PL","2021-12-07","0.04","0.8","30",,"30"
"PLM00012424","STRACHOWICE, PL","2021-12-08","0.00","0.4","29","31",
"PLM00012424","STRACHOWICE, PL","2021-12-09","0.00","0.4","29","31",
"PLM00012424","STRACHOWICE, PL","2021-12-10","0.08","1.6","29","36",
"PLM00012424","STRACHOWICE, PL","2021-12-11","0.00","1.2","29","33",
"PLM00012424","STRACHOWICE, PL","2021-12-12","0.00","1.2","26","39","18"
"PLM00012424","STRACHOWICE, PL","2021-12-13","0.04","0.8","35","38","26"
"PLM00012424","STRACHOWICE, PL","2021-12-14","0.06",,"40",,"37"
"PLM00012424","STRACHOWICE, PL","2021-12-15","0.02",,"44","47","40"
"PLM00012424","STRACHOWICE, PL","2021-12-16","0.00",,"44","46",
